CustomerID,Recency,Frequency,Monetary,R,F,M,RFMGroup,RFMScore,RFM_Loyalty_Level,Cluster,Color
16719,14,201,1790.42,4,5,4,454,13,Platinum,2,blue
16720,26,27,155.24,4,2,1,421,7,Silver,1,green
16721,262,37,292.47,1,3,2,132,6,Silver,1,green
16722,17,225,4730.81,4,5,5,455,14,Diamond,2,blue
16723,91,43,589.15,2,3,3,233,8,Silver,0,red
16725,302,151,781.02,1,5,3,153,9,Gold,0,red
16726,26,185,1382.02,4,5,4,454,13,Platinum,0,red
16727,364,46,272.82,1,3,2,132,6,Silver,1,green
16728,46,269,1054.67,3,5,4,354,12,Platinum,0,red
16729,38,660,7239.92,3,5,5,355,13,Platinum,2,blue
16730,52,82,743.11,3,4,3,343,10,Gold,0,red
16732,31,28,603.75,4,2,3,423,9,Gold,0,red
16734,52,53,650.51,3,3,3,333,9,Gold,0,red
16735,78,125,2300.56,2,5,5,255,12,Platinum,0,red
16737,53,1,417.6,3,1,2,312,6,Silver,1,green
16738,297,1,3.75,1,1,1,111,3,Basic,1,green
16739,176,13,323,2,1,2,212,5,Basic,1,green
16742,46,1,464.9,3,1,2,312,6,Silver,1,green
16743,29,191,2238.09,4,5,5,455,14,Diamond,2,blue
16744,11,242,1304.76,5,5,4,554,14,Diamond,2,blue
16745,86,357,7194.3,2,5,5,255,12,Platinum,2,blue
16746,4,449,6697.66,5,5,5,555,15,Diamond,2,blue
16747,37,42,836.06,3,3,3,333,9,Gold,0,red
16748,17,69,1515.9,4,4,4,444,12,Platinum,0,red
16750,44,95,623.93,3,4,3,343,10,Gold,0,red
16751,30,25,1764.72,4,2,4,424,10,Gold,0,red
16752,372,9,207.5,1,1,1,111,3,Basic,1,green
16753,58,34,223.92,3,3,1,331,7,Silver,1,green
16754,372,2,2002.4,1,1,5,115,7,Silver,1,green
16755,114,170,1496.83,2,5,4,254,11,Platinum,0,red
16756,214,13,239.4,1,1,1,111,3,Basic,1,green
16757,318,7,106.83,1,1,1,111,3,Basic,1,green
16758,65,22,369.34,3,2,2,322,7,Silver,1,green
16759,7,42,789.79,5,3,3,533,11,Platinum,0,red
16761,96,13,316.62,2,1,2,212,5,Basic,1,green
16762,19,89,1501.38,4,4,4,444,12,Platinum,0,red
16763,198,23,611.85,1,2,3,123,6,Silver,1,green
16764,3,706,2799.25,5,5,5,555,15,Diamond,2,blue
16765,294,1,34,1,1,1,111,3,Basic,1,green
16766,273,34,1145.6,1,3,4,134,8,Silver,0,red
16767,30,222,5580.6,4,5,5,455,14,Diamond,2,blue
16768,47,54,478.09,3,3,3,333,9,Gold,0,red
16769,260,40,380.39,1,3,2,132,6,Silver,1,green
16770,57,145,770.1,3,5,3,353,11,Platinum,0,red
16771,33,255,2246.81,3,5,5,355,13,Platinum,2,blue
16773,57,26,171.59,3,2,1,321,6,Silver,1,green
16774,67,48,661.52,3,3,3,333,9,Gold,0,red
16775,10,158,1695.66,5,5,4,554,14,Diamond,2,blue
16776,60,76,388.28,3,4,2,342,9,Gold,0,red
16777,80,50,226.35,2,3,1,231,6,Silver,0,red
16778,74,16,245.94,2,2,2,222,6,Silver,1,green
16779,2,333,10629.72,5,5,5,555,15,Diamond,2,blue
16780,100,60,425.19,2,4,2,242,8,Silver,0,red
16781,372,17,311.25,1,2,2,122,5,Basic,1,green
16782,10,190,2279.9,5,5,5,555,15,Diamond,2,blue
16784,19,3,107.6,4,1,1,411,6,Silver,1,green
16788,123,155,597.48,2,5,3,253,10,Gold,0,red
16789,8,5,80.8,5,1,1,511,7,Silver,1,green
16790,3,93,1545.62,5,4,4,544,13,Platinum,2,blue
16791,29,320,1721.78,4,5,4,454,13,Platinum,2,blue
16792,282,12,110.38,1,1,1,111,3,Basic,1,green
16793,57,16,243.84,3,2,2,322,7,Silver,1,green
16794,1,285,1222.71,5,5,4,554,14,Diamond,2,blue
16795,365,66,414.88,1,4,2,142,7,Silver,0,red
16796,89,18,305.62,2,2,2,222,6,Silver,1,green
16800,11,164,1201.49,5,5,4,554,14,Diamond,2,blue
16801,163,76,1619.73,2,4,4,244,10,Gold,0,red
16803,65,24,332.3,3,2,2,322,7,Silver,1,green
16804,23,60,536.99,4,4,3,443,11,Platinum,0,red
16805,173,98,460.59,2,4,2,242,8,Silver,0,red
16806,103,103,801.49,2,4,3,243,9,Gold,0,red
16807,142,67,1121.59,2,4,4,244,10,Gold,0,red
16808,99,23,288.42,2,2,2,222,6,Silver,1,green
16809,23,149,914.69,4,5,4,454,13,Platinum,0,red
16810,192,15,309.54,1,2,2,122,5,Basic,1,green
16811,4,28,547.07,5,2,3,523,10,Gold,0,red
16812,360,15,479.35,1,2,3,123,6,Silver,1,green
16813,8,449,1692.98,5,5,4,554,14,Diamond,2,blue
16814,14,324,6509.1,4,5,5,455,14,Diamond,2,blue
16816,103,28,417.06,2,2,2,222,6,Silver,1,green
16817,2,86,1604.75,5,4,4,544,13,Platinum,2,blue
16818,10,189,3349.57,5,5,5,555,15,Diamond,2,blue
16820,95,26,497.61,2,2,3,223,7,Silver,0,red
16823,227,38,358.38,1,3,2,132,6,Silver,1,green
16824,15,26,460.64,4,2,2,422,8,Silver,0,red
16825,38,28,775.18,3,2,3,323,8,Silver,0,red
16826,51,22,341.7,3,2,2,322,7,Silver,1,green
16828,93,8,128.5,2,1,1,211,4,Basic,1,green
16829,156,11,197.22,2,1,1,211,4,Basic,1,green
16830,38,23,325.91,3,2,2,322,7,Silver,0,red
16832,184,12,199.15,1,1,1,111,3,Basic,1,green
16833,1,47,1106.53,5,3,4,534,12,Platinum,2,blue
16834,227,24,413.46,1,2,2,122,5,Basic,1,green
16835,128,10,180.85,2,1,1,211,4,Basic,1,green
16836,39,11,251.87,3,1,2,312,6,Silver,1,green
16837,31,165,3170.98,4,5,5,455,14,Diamond,2,blue
16838,197,25,588.85,1,2,3,123,6,Silver,1,green
16839,8,266,16594.35,5,5,5,555,15,Diamond,2,blue
16841,36,116,1869.82,3,4,4,344,11,Platinum,0,red
16842,100,63,1264.19,2,4,4,244,10,Gold,0,red
16843,42,378,10196.57,3,5,5,355,13,Platinum,2,blue
16846,50,11,214.32,3,1,1,311,5,Basic,1,green
16847,43,12,193.44,3,1,1,311,5,Basic,1,green
16848,52,14,281.42,3,2,2,322,7,Silver,1,green
16849,186,8,124.57,1,1,1,111,3,Basic,1,green
16850,333,19,332.41,1,2,2,122,5,Basic,1,green
16851,4,20,342.45,5,2,2,522,9,Gold,0,red
16852,10,9,144.91,5,1,1,511,7,Silver,1,green
16855,23,19,328.4,4,2,2,422,8,Silver,0,red
16856,14,2,35.4,4,1,1,411,6,Silver,1,green
16858,368,10,375.69,1,1,2,112,4,Basic,1,green
16859,144,52,747.81,2,3,3,233,8,Silver,0,red
16861,59,6,173.76,3,1,1,311,5,Basic,1,green
16863,31,26,502.8,4,2,3,423,9,Gold,0,red
16866,140,11,207.74,2,1,1,211,4,Basic,1,green
16869,22,128,825.42,4,5,3,453,12,Platinum,0,red
16871,22,137,2812.34,4,5,5,455,14,Diamond,2,blue
16872,77,7,680.02,2,1,3,213,6,Silver,1,green
16873,4,279,7123.62,5,5,5,555,15,Diamond,2,blue
16875,67,112,2095.53,3,4,5,345,12,Platinum,0,red
16877,12,159,853.72,5,5,3,553,13,Platinum,2,blue
16878,84,3,13.3,2,1,1,211,4,Basic,1,green
16880,30,178,1519.08,4,5,4,454,13,Platinum,0,red
16881,66,1,432,3,1,2,312,6,Silver,1,green
16882,66,39,705.12,3,3,3,333,9,Gold,0,red
16883,187,38,276.73,1,3,2,132,6,Silver,1,green
16884,37,26,429.84,3,2,2,322,7,Silver,0,red
16885,15,101,471.51,4,4,3,443,11,Platinum,0,red
16887,35,37,194.88,3,3,1,331,7,Silver,0,red
16889,194,135,1578.67,1,5,4,154,10,Gold,0,red
16891,1,203,809.7,5,5,3,553,13,Platinum,2,blue
16892,1,99,525.54,5,4,3,543,12,Platinum,2,blue
16893,366,45,145.93,1,3,1,131,5,Basic,1,green
16895,64,69,219.14,3,4,1,341,8,Silver,0,red
16897,299,37,289.78,1,3,2,132,6,Silver,1,green
16898,26,162,508.81,4,5,3,453,12,Platinum,0,red
16899,7,125,1281.56,5,5,4,554,14,Diamond,2,blue
16900,16,79,887.11,4,4,3,443,11,Platinum,0,red
16902,116,44,1706.88,2,3,4,234,9,Gold,0,red
16903,29,60,373.24,4,4,2,442,10,Gold,0,red
16904,4,710,3754.27,5,5,5,555,15,Diamond,2,blue
16905,5,208,3102.43,5,5,5,555,15,Diamond,2,blue
16906,81,93,579.77,2,4,3,243,9,Gold,0,red
16907,29,151,981.65,4,5,4,454,13,Platinum,0,red
16909,72,18,379.14,2,2,2,222,6,Silver,1,green
16910,4,547,1510.06,5,5,4,554,14,Diamond,2,blue
16912,28,101,2575.38,4,4,5,445,13,Platinum,0,red
16913,290,8,113.44,1,1,1,111,3,Basic,1,green
16914,36,38,208.46,3,3,1,331,7,Silver,0,red
16915,9,57,621.68,5,3,3,533,11,Platinum,0,red
16916,23,143,576.26,4,5,3,453,12,Platinum,0,red
16917,276,9,391.52,1,1,2,112,4,Basic,1,green
16918,49,128,1068.82,3,5,4,354,12,Platinum,0,red
16919,156,327,2596.45,2,5,5,255,12,Platinum,0,red
16921,61,60,169.79,3,4,1,341,8,Silver,0,red
16923,12,672,7247.61,5,5,5,555,15,Diamond,2,blue
16924,21,83,846.75,4,4,3,443,11,Platinum,0,red
16926,371,14,230.25,1,2,1,121,4,Basic,1,green
16927,115,6,543.05,2,1,3,213,6,Silver,1,green
16928,80,209,2847.6,2,5,5,255,12,Platinum,0,red
16929,3,77,1295.39,5,4,4,544,13,Platinum,2,blue
16930,26,54,380.55,4,3,2,432,9,Gold,0,red
16931,5,898,4604.22,5,5,5,555,15,Diamond,2,blue
16932,53,53,161.94,3,3,1,331,7,Silver,0,red
16933,1,44,563.23,5,3,3,533,11,Platinum,2,blue
16934,54,62,950.93,3,4,4,344,11,Platinum,0,red
16936,25,57,262.68,4,3,2,432,9,Gold,0,red
16938,8,241,2736.38,5,5,5,555,15,Diamond,2,blue
16940,52,305,3049.88,3,5,5,355,13,Platinum,2,blue
16942,12,281,1920.59,5,5,4,554,14,Diamond,2,blue
16943,211,33,816.73,1,3,3,133,7,Silver,0,red
16945,21,249,4345.5,4,5,5,455,14,Diamond,2,blue
16947,235,21,406.48,1,2,2,122,5,Basic,1,green
16948,138,19,435.02,2,2,2,222,6,Silver,1,green
16949,3,60,1286.27,5,4,4,544,13,Platinum,2,blue
16950,56,42,1178.56,3,3,4,334,10,Gold,0,red
16951,134,86,1277.75,2,4,4,244,10,Gold,0,red
16952,109,16,167.61,2,2,1,221,5,Basic,1,green
16953,30,1,20.8,4,1,1,411,6,Silver,1,green
16954,1,54,2085.08,5,3,5,535,13,Platinum,2,blue
16955,184,25,518.67,1,2,3,123,6,Silver,1,green
16956,17,16,308.74,4,2,2,422,8,Silver,1,green
16957,239,16,416.64,1,2,2,122,5,Basic,1,green
16959,87,7,117.35,2,1,1,211,4,Basic,1,green
16960,38,101,507.05,3,4,3,343,10,Gold,0,red
16961,116,14,234.17,2,2,1,221,5,Basic,1,green
16963,187,7,110.55,1,1,1,111,3,Basic,1,green
16965,226,26,201.19,1,2,1,121,4,Basic,1,green
16966,8,28,2154.97,5,2,5,525,12,Platinum,2,blue
16967,189,21,319.02,1,2,2,122,5,Basic,1,green
16968,4,31,439.43,5,3,2,532,10,Gold,0,red
16969,39,42,650.41,3,3,3,333,9,Gold,0,red
16971,38,41,357.21,3,3,2,332,8,Silver,0,red
16976,267,2,251.52,1,1,2,112,4,Basic,1,green
16978,77,39,344.33,2,3,2,232,7,Silver,0,red
16979,3,89,1852,5,4,4,544,13,Platinum,2,blue
16980,255,87,1078.96,1,4,4,144,9,Gold,0,red
16982,60,22,384.06,3,2,2,322,7,Silver,1,green
16983,12,148,1931.25,5,5,4,554,14,Diamond,2,blue
16984,88,407,4481.35,2,5,5,255,12,Platinum,2,blue
16985,17,120,5464.12,4,4,5,445,13,Platinum,2,blue
16986,29,3,1873.2,4,1,4,414,9,Gold,1,green
16987,3,129,1625.05,5,5,4,554,14,Diamond,2,blue
16988,5,7,126.12,5,1,1,511,7,Silver,1,green
16989,7,12,1133.25,5,1,4,514,10,Gold,0,red
16990,218,1,179,1,1,1,111,3,Basic,1,green
16992,10,93,1614.31,5,4,4,544,13,Platinum,2,blue
16996,30,37,1456.96,4,3,4,434,11,Platinum,0,red
16997,288,12,702,1,1,3,113,5,Basic,1,green
16998,149,4,295,2,1,2,212,5,Basic,1,green
16999,23,23,484.82,4,2,3,423,9,Gold,0,red
17001,1,169,3989.57,5,5,5,555,15,Diamond,2,blue
17002,85,49,1493.73,2,3,4,234,9,Gold,0,red
17004,46,44,1412.94,3,3,4,334,10,Gold,0,red
17006,4,44,781.78,5,3,3,533,11,Platinum,2,blue
17007,50,52,889.93,3,3,3,333,9,Gold,0,red
17010,18,11,195.36,4,1,1,411,6,Silver,1,green
17011,30,15,270.9,4,2,2,422,8,Silver,1,green
17014,8,74,586.33,5,4,3,543,12,Platinum,0,red
17015,28,217,1842.56,4,5,4,454,13,Platinum,2,blue
17017,2,252,8694.26,5,5,5,555,15,Diamond,2,blue
17018,40,16,920.1,3,2,4,324,9,Gold,0,red
17019,11,234,1272.61,5,5,4,554,14,Diamond,2,blue
17022,31,7,71,4,1,1,411,6,Silver,1,green
17024,45,3,95.85,3,1,1,311,5,Basic,1,green
17025,60,9,357.77,3,1,2,312,6,Silver,1,green
17026,185,4,154.83,1,1,1,111,3,Basic,1,green
17027,78,153,890.29,2,5,3,253,10,Gold,0,red
17029,110,2,716,2,1,3,213,6,Silver,1,green
17030,63,11,146.87,3,1,1,311,5,Basic,1,green
17031,11,22,380.35,5,2,2,522,9,Gold,0,red
17033,86,28,1030.14,2,2,4,224,8,Silver,0,red
17034,16,30,745.52,4,3,3,433,10,Gold,0,red
17035,245,28,433.53,1,2,2,122,5,Basic,1,green
17037,87,75,1267.32,2,4,4,244,10,Gold,0,red
17038,30,22,112.4,4,2,1,421,7,Silver,1,green
17040,137,15,449.73,2,2,2,222,6,Silver,1,green
17041,26,70,1081.57,4,4,4,444,12,Platinum,0,red
17042,2,98,1044.38,5,4,4,544,13,Platinum,2,blue
17043,32,102,1735.18,4,4,4,444,12,Platinum,0,red
17044,25,6,948.48,4,1,4,414,9,Gold,1,green
17045,113,22,339.44,2,2,2,222,6,Silver,1,green
17046,157,22,642.02,2,2,3,223,7,Silver,1,green
17047,85,65,1100.9,2,4,4,244,10,Gold,0,red
17048,117,43,925.35,2,3,4,234,9,Gold,0,red
17049,2,318,5659.98,5,5,5,555,15,Diamond,2,blue
17050,96,316,3228.84,2,5,5,255,12,Platinum,0,red
17051,194,43,247.14,1,3,2,132,6,Silver,1,green
17052,28,92,413.75,4,4,2,442,10,Gold,0,red
17053,130,13,498.48,2,1,3,213,6,Silver,1,green
17054,28,83,1356.33,4,4,4,444,12,Platinum,0,red
17058,81,62,1179.89,2,4,4,244,10,Gold,0,red
17059,29,516,3095.04,4,5,5,455,14,Diamond,2,blue
17060,266,5,234.24,1,1,1,111,3,Basic,1,green
17061,73,99,5232.23,2,4,5,245,11,Platinum,0,red
17062,313,70,538.37,1,4,3,143,8,Silver,0,red
17063,21,78,1461.14,4,4,4,444,12,Platinum,0,red
17064,58,62,859.35,3,4,3,343,10,Gold,0,red
17068,12,296,4552.14,5,5,5,555,15,Diamond,2,blue
17069,28,143,2709.7,4,5,5,455,14,Diamond,2,blue
17070,114,64,312.14,2,4,2,242,8,Silver,0,red
17071,28,140,2429.03,4,5,5,455,14,Diamond,2,blue
17073,17,174,1446.09,4,5,4,454,13,Platinum,2,blue
17075,17,77,834.12,4,4,3,443,11,Platinum,0,red
17076,36,25,841.08,3,2,3,323,8,Silver,0,red
17078,36,28,378.2,3,2,2,322,7,Silver,0,red
17079,78,2,118.8,2,1,1,211,4,Basic,1,green
17080,22,8,287.62,4,1,2,412,7,Silver,1,green
17081,25,64,290.16,4,4,2,442,10,Gold,0,red
17082,33,81,2003.85,3,4,5,345,12,Platinum,0,red
17083,109,52,1405.78,2,3,4,234,9,Gold,0,red
17084,35,162,2949.75,3,5,5,355,13,Platinum,2,blue
17085,123,187,1566.65,2,5,4,254,11,Platinum,0,red
17086,7,96,2050.08,5,4,5,545,14,Diamond,2,blue
17088,28,115,1991.01,4,4,5,445,13,Platinum,0,red
17090,4,63,2043.95,5,4,5,545,14,Diamond,2,blue
17091,2,195,3827.76,5,5,5,555,15,Diamond,2,blue
17092,50,125,1777.78,3,5,4,354,12,Platinum,0,red
17094,322,14,302,1,2,2,122,5,Basic,1,green
17095,22,74,1324.16,4,4,4,444,12,Platinum,0,red
17096,15,48,1022.13,4,3,4,434,11,Platinum,0,red
17100,18,65,971.74,4,4,4,444,12,Platinum,0,red
17101,10,42,1621.73,5,3,4,534,12,Platinum,0,red
17102,261,1,25.5,1,1,1,111,3,Basic,1,green
17105,159,90,665.78,2,4,3,243,9,Gold,0,red
17107,33,418,10815.43,3,5,5,355,13,Platinum,2,blue
17109,29,117,885.04,4,4,3,443,11,Platinum,0,red
17110,165,12,163.3,2,1,1,211,4,Basic,1,green
17111,47,30,248.61,3,3,2,332,8,Silver,1,green
17114,5,127,808.62,5,5,3,553,13,Platinum,2,blue
17115,8,39,837.5,5,3,3,533,11,Platinum,0,red
17117,288,9,116.2,1,1,1,111,3,Basic,1,green
17118,317,10,157.02,1,1,1,111,3,Basic,1,green
17119,3,35,606.91,5,3,3,533,11,Platinum,2,blue
17120,233,18,307.46,1,2,2,122,5,Basic,1,green
17122,119,7,138.32,2,1,1,211,4,Basic,1,green
17123,161,9,345.3,2,1,2,212,5,Basic,1,green
17124,185,32,298.89,1,3,2,132,6,Silver,1,green
17125,50,40,259.35,3,3,2,332,8,Silver,0,red
17126,152,260,1004.75,2,5,4,254,11,Platinum,0,red
17128,334,14,157.09,1,2,1,121,4,Basic,1,green
17131,5,134,2463.17,5,5,5,555,15,Diamond,2,blue
17133,15,27,4892.24,4,2,5,425,11,Platinum,2,blue
17134,106,24,425,2,2,2,222,6,Silver,1,green
17135,16,52,1139.73,4,3,4,434,11,Platinum,0,red
17138,275,24,380.5,1,2,2,122,5,Basic,1,green
17139,15,478,10668.47,4,5,5,455,14,Diamond,2,blue
17140,247,20,465.32,1,2,2,122,5,Basic,1,green
17142,239,15,579,1,2,3,123,6,Silver,1,green
17144,1,48,984.57,5,3,4,534,12,Platinum,2,blue
17146,105,35,749.78,2,3,3,233,8,Silver,0,red
17147,22,81,1714.59,4,4,4,444,12,Platinum,0,red
17148,51,9,124.88,3,1,1,311,5,Basic,1,green
17152,194,14,1689.5,1,2,4,124,7,Silver,0,red
17153,24,14,213.78,4,2,1,421,7,Silver,1,green
17154,75,23,329.34,2,2,2,222,6,Silver,1,green
17155,17,20,251.7,4,2,2,422,8,Silver,0,red
17157,7,13,319,5,1,2,512,8,Silver,0,red
17158,32,67,1266.97,4,4,4,444,12,Platinum,0,red
17159,21,101,1538.88,4,4,4,444,12,Platinum,0,red
17160,31,229,3518.03,4,5,5,455,14,Diamond,2,blue
17162,28,104,1715.46,4,4,4,444,12,Platinum,0,red
17163,21,5,293.1,4,1,2,412,7,Silver,1,green
17164,32,144,2467.35,4,5,5,455,14,Diamond,2,blue
17165,284,10,158.68,1,1,1,111,3,Basic,1,green
17166,38,12,206.34,3,1,1,311,5,Basic,1,green
17169,57,54,835.78,3,3,3,333,9,Gold,0,red
17171,289,16,224.91,1,2,1,121,4,Basic,1,green
17172,78,15,317.76,2,2,2,222,6,Silver,1,green
17173,5,86,3766.6,5,4,5,545,14,Diamond,2,blue
17174,217,4,59.9,1,1,1,111,3,Basic,1,green
17175,44,63,1443.69,3,4,4,344,11,Platinum,0,red
17176,201,15,306.13,1,2,2,122,5,Basic,1,green
17179,178,80,711.79,2,4,3,243,9,Gold,0,red
17180,56,128,796.03,3,5,3,353,11,Platinum,0,red
17181,57,23,239.92,3,2,1,321,6,Silver,1,green
17183,7,73,3347.31,5,4,5,545,14,Diamond,2,blue
17186,46,2,144,3,1,1,311,5,Basic,1,green
17187,226,10,203.95,1,1,1,111,3,Basic,1,green
17188,11,84,2474.23,5,4,5,545,14,Diamond,2,blue
17189,106,61,384.4,2,4,2,242,8,Silver,0,red
17190,58,19,444.74,3,2,2,322,7,Silver,1,green
17191,28,237,2095.13,4,5,5,455,14,Diamond,2,blue
17193,35,32,1699.3,3,3,4,334,10,Gold,0,red
17194,273,29,262.62,1,2,2,122,5,Basic,1,green
17197,29,29,1013.01,4,2,4,424,10,Gold,0,red
17198,23,96,692.22,4,4,3,443,11,Platinum,0,red
17201,53,40,342.63,3,3,2,332,8,Silver,0,red
17203,35,152,3563.85,3,5,5,355,13,Platinum,2,blue
17204,175,57,1564.56,2,3,4,234,9,Gold,0,red
17205,53,13,384.08,3,1,2,312,6,Silver,1,green
17206,53,7,204.24,3,1,1,311,5,Basic,1,green
17211,26,211,2317.22,4,5,5,455,14,Diamond,2,blue
17212,253,4,226.85,1,1,1,111,3,Basic,1,green
17213,40,157,2781.23,3,5,5,355,13,Platinum,0,red
17214,60,103,1069.12,3,4,4,344,11,Platinum,0,red
17217,234,9,113.5,1,1,1,111,3,Basic,1,green
17218,4,274,1960.72,5,5,5,555,15,Diamond,2,blue
17219,31,25,114.23,4,2,1,421,7,Silver,1,green
17220,24,472,3198.25,4,5,5,455,14,Diamond,2,blue
17221,7,63,335.13,5,4,2,542,11,Platinum,0,red
17222,65,28,354.15,3,2,2,322,7,Silver,0,red
17223,310,49,426.79,1,3,2,132,6,Silver,0,red
17226,308,21,393.49,1,2,2,122,5,Basic,1,green
17227,18,47,939.32,4,3,4,434,11,Platinum,0,red
17228,15,208,1906.09,4,5,4,454,13,Platinum,2,blue
17229,96,47,318.76,2,3,2,232,7,Silver,0,red
17230,264,69,3638.41,1,4,5,145,10,Gold,0,red
17231,12,541,3174.32,5,5,5,555,15,Diamond,2,blue
17232,2,36,421.52,5,3,2,532,10,Gold,2,blue
17233,35,25,190.88,3,2,1,321,6,Silver,1,green
17234,182,14,149.89,1,2,1,121,4,Basic,1,green
17235,25,29,550.06,4,2,3,423,9,Gold,0,red
17236,12,105,916.13,5,4,4,544,13,Platinum,0,red
17237,11,19,314.69,5,2,2,522,9,Gold,0,red
17238,2,566,3744.65,5,5,5,555,15,Diamond,2,blue
17239,312,15,382.5,1,2,2,122,5,Basic,1,green
17242,108,40,1135.04,2,3,4,234,9,Gold,0,red
17243,1,400,8676.85,5,5,5,555,15,Diamond,2,blue
17244,53,31,954.9,3,3,4,334,10,Gold,0,red
17245,204,9,171.45,1,1,1,111,3,Basic,1,green
17247,15,55,282.19,4,3,2,432,9,Gold,0,red
17248,120,69,318.65,2,4,2,242,8,Silver,0,red
17250,3,57,384.52,5,3,2,532,10,Gold,2,blue
17251,362,39,283.28,1,3,2,132,6,Silver,1,green
17252,116,87,353.86,2,4,2,242,8,Silver,0,red
17253,18,18,178.26,4,2,1,421,7,Silver,1,green
17254,4,112,272.44,5,4,2,542,11,Platinum,0,red
17255,40,78,298.41,3,4,2,342,9,Gold,0,red
17256,107,16,240,2,2,1,221,5,Basic,1,green
17259,148,124,603.37,2,5,3,253,10,Gold,0,red
17262,52,12,1253.36,3,1,4,314,8,Silver,0,red
17263,208,23,63.44,1,2,1,121,4,Basic,1,green
17265,138,127,562.9,2,5,3,253,10,Gold,0,red
17266,2,80,310.64,5,4,2,542,11,Platinum,2,blue
17267,127,38,317.62,2,3,2,232,7,Silver,1,green
17268,107,6,763.64,2,1,3,213,6,Silver,1,green
17272,42,114,2148.63,3,4,5,345,12,Platinum,0,red
17274,35,27,111.98,3,2,1,321,6,Silver,1,green
17277,227,69,1065.35,1,4,4,144,9,Gold,0,red
17278,241,15,246.04,1,2,2,122,5,Basic,1,green
17279,57,9,187.83,3,1,1,311,5,Basic,1,green
17282,130,94,1703.41,2,4,4,244,10,Gold,0,red
17284,60,292,1652.58,3,5,4,354,12,Platinum,0,red
17286,21,45,153.92,4,3,1,431,8,Silver,0,red
17287,26,124,1064.11,4,5,4,454,13,Platinum,0,red
17288,9,142,1419.73,5,5,4,554,14,Diamond,2,blue
17289,31,111,944.41,4,4,4,444,12,Platinum,0,red
17290,3,102,525.24,5,4,3,543,12,Platinum,2,blue
17291,308,1,550.8,1,1,3,113,5,Basic,1,green
17293,8,135,1875.11,5,5,4,554,14,Diamond,2,blue
17295,28,69,556.95,4,4,3,443,11,Platinum,0,red
17297,17,51,131.78,4,3,1,431,8,Silver,0,red
17298,101,30,498.42,2,3,3,233,8,Silver,0,red
17299,11,57,669.11,5,3,3,533,11,Platinum,0,red
17301,21,66,197.63,4,4,1,441,9,Gold,0,red
17302,14,79,1135.63,4,4,4,444,12,Platinum,0,red
17303,361,53,250.04,1,3,2,132,6,Silver,1,green
17306,10,66,8631.31,5,4,5,545,14,Diamond,2,blue
17309,95,12,82.75,2,1,1,211,4,Basic,1,green
17311,78,55,1384.85,2,3,4,234,9,Gold,0,red
17312,138,14,644.3,2,2,3,223,7,Silver,1,green
17313,31,24,2328.84,4,2,5,425,11,Platinum,0,red
17314,24,131,2527.92,4,5,5,455,14,Diamond,2,blue
17315,1,473,6292.26,5,5,5,555,15,Diamond,2,blue
17317,46,9,2600.34,3,1,5,315,9,Gold,0,red
17320,100,73,1200.62,2,4,4,244,10,Gold,0,red
17321,8,107,700.86,5,4,3,543,12,Platinum,2,blue
17323,15,200,921.07,4,5,4,454,13,Platinum,2,blue
17324,17,50,990.23,4,3,4,434,11,Platinum,0,red
17325,280,6,96.8,1,1,1,111,3,Basic,1,green
17329,14,33,523.11,4,3,3,433,10,Gold,0,red
17330,22,6,363.9,4,1,2,412,7,Silver,1,green
17331,123,1,175.2,2,1,1,211,4,Basic,1,green
17333,85,28,494.25,2,2,3,223,7,Silver,0,red
17334,302,11,307.02,1,1,2,112,4,Basic,1,green
17337,151,543,2027.87,2,5,5,255,12,Platinum,0,red
17338,17,753,6643.93,4,5,5,455,14,Diamond,2,blue
17339,94,9,243.36,2,1,2,212,5,Basic,1,green
17340,29,407,12353.29,4,5,5,455,14,Diamond,2,blue
17341,156,183,781.36,2,5,3,253,10,Gold,0,red
17343,355,17,193.64,1,2,1,121,4,Basic,1,green
17344,46,32,160.57,3,3,1,331,7,Silver,1,green
17345,15,87,537.74,4,4,3,443,11,Platinum,0,red
17346,3,500,2676.56,5,5,5,555,15,Diamond,2,blue
17347,86,1,228.96,2,1,1,211,4,Basic,1,green
17348,14,215,1159.52,4,5,4,454,13,Platinum,2,blue
17349,179,9,110.75,1,1,1,111,3,Basic,1,green
17350,8,71,1286.07,5,4,4,544,13,Platinum,2,blue
17351,36,27,587.15,3,2,3,323,8,Silver,0,red
17353,129,8,1740,2,1,4,214,7,Silver,1,green
17354,50,16,1393.06,3,2,4,324,9,Gold,0,red
17356,311,19,178.22,1,2,1,121,4,Basic,1,green
17357,24,45,388.14,4,3,2,432,9,Gold,0,red
17358,303,59,365.85,1,4,2,142,7,Silver,0,red
17359,11,15,127.86,5,2,1,521,8,Silver,1,green
17360,17,132,585.79,4,5,3,453,12,Platinum,0,red
17361,49,29,488.2,3,2,3,323,8,Silver,0,red
17362,239,35,312.23,1,3,2,132,6,Silver,1,green
17364,1,411,4481.18,5,5,5,555,15,Diamond,2,blue
17365,12,468,4801.56,5,5,5,555,15,Diamond,2,blue
17367,238,34,168.4,1,3,1,131,5,Basic,1,green
17368,23,111,1912.67,4,4,4,444,12,Platinum,0,red
17370,72,33,446.18,2,3,2,232,7,Silver,0,red
17371,17,87,423.89,4,4,2,442,10,Gold,0,red
17372,40,253,1342.68,3,5,4,354,12,Platinum,0,red
